LSOA21CD,Childcare accessibility,Childcare accessibility (driving only),Childcare accessibility (public transport only),Childcare accessibility - good or outstanding places (overall)
E01025327,0.263189236186953,0.268084991725539,0.189273930699293,0.211986870544029
E01025328,0.275644816083339,0.27763215530716,0.248736230264491,0.222286385587168
E01025329,0.292450516742302,0.305916890778197,0.20190295952743,0.22872478665534
E01025330,0.321846206762619,0.33482644127085,0.254524155407145,0.245370308225523
E01025331,0.0230844800412562,0.0215532885584804,0.040118005190565,0.0229834070959339
E01025333,0.552273908931506,0.570984306905763,0.345905007811683,0.322073802049177
E01025334,0.482658959189038,0.500392241714748,0.30818511188676,0.326085041778822
E01025335,0.454852768341554,0.504578088822313,0.343986777925744,0.320918787892407
E01025336,0.128169728563882,0.130993807434988,0.0613826413493156,0.0699289537138939
E01025337,0.170179302402318,0.178547323768299,0.0782739255176485,0.0997135530938661
E01025338,0.409574393587041,0.431402787635626,0.338917990926957,0.28773709006888
E01025339,0.350446529055032,0.365246072762249,0.213410216275624,0.247951150829859
E01025340,0.385792716488088,0.400384910772131,0.224441334798669,0.159347589818723
E01025341,0.333465544676614,0.341566087498511,0.126144710578011,0.123018095650295
E01025342,0.169440961835815,0.172886983545187,0.136163264310216,0.138956511084154
E01025343,0.197900124846639,0.190036837730248,0.275484892231128,0.0915443421390724
E01025344,0.417030112934647,0.415377966702186,0.41606411085097,0.3223335921028
E01025345,0.370716952972075,0.37655755826511,0.287764198376517,0.306550149146798
E01025346,0.435899932961005,0.457835563488102,0.342240794399709,0.320831701358357
E01025347,0.374617560234039,0.387659786012864,0.292891214673828,0.300177683310039
E01025348,0.248799705792291,0.256844474132856,0.167964369274991,0.227471786052264
E01025349,0.156845936382395,0.162242596489124,0.0663696191705549,0.138480706791523
E01025350,0.434607099778953,0.446115983959882,0.339924298955651,0.220353568046966
E01025351,0.29457631502423,0.297241769453298,0.254440951517393,0.140981284239058
E01025352,0.312111437436095,0.324003364525088,0.132938296650647,0.183786283174114
E01025354,0.424208277420113,0.430842990422487,0.287412571501321,0.222052054580999
E01025355,0.412677449119976,0.418428538154834,0.328050223644818,0.279504426155783
E01025356,0.458851405348469,0.477756535402326,0.406912494434358,0.323187317014826
E01025357,0.316536255030501,0.332160609802315,0.202139379565734,0.280102402779244
E01025358,0.296093119102946,0.301190980280488,0.230927392166449,0.254369644270479
E01025359,0.145849730143387,0.140958157963392,0.177278484506755,0.0946292802444407
E01025360,0.131152958107555,0.123941355953435,0.156959213497371,0.0846814535016505
E01025361,0.347035169582632,0.345300801777087,0.35933247452173,0.215485844641069
E01025362,0.27300045948699,0.27264228600094,0.274706574773553,0.166087028512597
E01025363,0.287565363874512,0.301531725193955,0.238715100147251,0.247303031382374
E01025364,0.353612291529479,0.358561984497329,0.292057795893414,0.301363463227317
E01025365,0.371775440631937,0.380771919869777,0.295330869095259,0.31473479094628
E01025366,0.343614396534336,0.356435320961141,0.29803967812411,0.290923903884726
E01025367,0.14759396064208,0.149096741741637,0.132428767094319,0.0985269566298353
E01025368,0.241794361634521,0.243657630575094,0.228146843630966,0.155340642352051
E01025369,0.266754783591257,0.260673963919137,0.285580810703728,0.170605581886387
E01025370,0.278475665322364,0.279236931389568,0.27005800828916,0.173530480365349
E01025371,0.302569399515728,0.288123745600016,0.328745027917386,0.214008353628265
E01025373,0.45080224615849,0.451661027545266,0.413556351909226,0.32128863911617
E01025374,0.306089169677617,0.317638047178262,0.261832341355702,0.212203132437921
E01025375,0.139436831414883,0.140985180407603,0.123268527718338,0.10542798513282
E01025376,0.104952816484293,0.1017668605824,0.115699025400753,0.0750323926857087
E01025377,0.251911124747779,0.257377796168908,0.133492981132104,0.212811515323612
E01025378,0.224170015275892,0.230009351997244,0.132970399056894,0.190446046623405
E01025379,0.277750011250868,0.293401719478255,0.229878118695263,0.237327402006239
E01025380,0.267661617519682,0.275132004121255,0.179882041088768,0.227843713917569
E01025381,0.241518435656055,0.246375036265553,0.226962058074788,0.158871673644086
E01025382,0.264722596154245,0.257608144440849,0.270517055420423,0.171165528214203
E01025383,0.236339247450402,0.236730427693599,0.213328690396801,0.150889406879285
E01025384,0.313184333931859,0.320988027054087,0.259801822815687,0.236611769100494
E01025385,0.30982754511494,0.349088947331901,0.226887566707098,0.233199374880331
E01025387,0.40948800255985,0.415806990801774,0.28925686975165,0.311278052425879
E01025388,0.300394447168278,0.290502811110164,0.337201112402831,0.194254237878636
E01025389,0.280766159313491,0.280791304145747,0.273813307771052,0.17708884810845
E01025390,0.275858909106884,0.274411124758776,0.269676879689573,0.176817031824985
E01025391,0.246354221675573,0.264216434139086,0.200557893897415,0.167591535059986
E01025392,0.240865771632253,0.233058059551301,0.224741113819265,0.173255784097214
E01025393,0.103480895100109,0.105847399709083,0.0829328336921282,0.0714722746650163
E01025394,0.21903831864425,0.228742214995168,0.175204138807303,0.15528980993254
E01025395,0.27035799049157,0.275389411806315,0.219026222107823,0.231236748509579
E01025396,0.348151898246977,0.382436906855433,0.286433695475718,0.290800474185906
E01025397,0.324592038092423,0.33474052539528,0.292552604582727,0.275056196923277
E01025398,0.333362528926905,0.364537165608003,0.25018648095961,0.278577166800909
E01025399,0.335436962185136,0.343370034294958,0.313452843611695,0.240696587240266
E01025400,0.34036837565279,0.347808766208343,0.262972450989938,0.250791763897486
E01025401,0.334044307638545,0.350321597054354,0.235623886150711,0.232560287153558
E01025402,0.324624354167409,0.333718454675272,0.274501625784973,0.241903755875523
E01025403,0.27518508069551,0.274625907874479,0.286366036967239,0.201091485386251
E01025404,0.338300294456153,0.357920212075774,0.222216119916102,0.233853807006811
E01025405,0.382691587242777,0.41996923297426,0.285500023052891,0.269177976250658
E01025406,0.385495422433806,0.416275322786973,0.237150438385545,0.261994556248875
E01025407,0.380892746870927,0.402917908083379,0.307115249284468,0.26170374453341
E01025408,0.436918211697332,0.466157946583231,0.239561668680649,0.236162044441827
E01025409,0.489969083492831,0.533760373189286,0.20602457636293,0.262913320125988
E01025410,0.512040949631265,0.534846767354851,0.167262010058956,0.262699498770167
E01025411,0.3537427839081,0.382430988232851,0.170904442876909,0.168631057029044
E01025412,0.417463076322712,0.482940730551996,0.185431376181199,0.200106662120384
E01025413,0.235492132399217,0.242284832771753,0.201435638767649,0.182273300252052
E01025414,0.232767992244191,0.233328346773643,0.23020899149273,0.176577209182943
E01025415,0.391963754764034,0.415099024432448,0.261947363641823,0.251056880553194
E01025416,0.353098002679617,0.373968455720878,0.16802191681616,0.237076476890513
E01025417,0.336135470286178,0.347976538544248,0.226728201159849,0.194461963622076
E01025418,0.339911339560311,0.358163330805879,0.259611503728219,0.203404970695643
E01025419,0.483933929095902,0.515114889483249,0.218777775792869,0.236791432491252
E01025421,0.322873324406344,0.333269786195166,0.238923249327699,0.209446232654028
E01025422,0.370834893506566,0.383821101259076,0.334574921129209,0.249970030764228
E01025423,0.333658463121978,0.376306492492606,0.244431839073334,0.224462786412043
E01025424,0.464946156251976,0.477788750465417,0.298918417046056,0.218799661795696
E01025425,0.355381656397895,0.372170308910311,0.196897001158079,0.182166985516582
E01025426,0.340718278466756,0.352507500036013,0.197176063056794,0.179101732771841
E01025427,0.425782251492959,0.472084859137458,0.231825878431739,0.222835439426861
E01025428,0.474449777778354,0.530932473146573,0.208480920175023,0.233775270243671
E01025429,0.478821146632373,0.571307488039551,0.230865802133659,0.244903572018816
E01025431,0.364091817883752,0.378926867306807,0.308913272748532,0.236864685319813
E01025433,0.447522095298475,0.471163873130834,0.292222386997982,0.290536618760479
E01025434,0.464775398919392,0.482617290527407,0.279366857695549,0.31582645116385
E01025435,0.453916839179875,0.46202535319701,0.433376239838683,0.314992811347326
E01025436,0.490255754513239,0.502359073484054,0.315288198117151,0.268241426716909
E01025437,0.536227331367416,0.561824146174256,0.318743139998048,0.27894503877342
E01025438,0.40107112005166,0.409022605411239,0.293171929886153,0.18474661838645
E01025439,0.551193561201602,0.566829740699212,0.331908768408396,0.257028138881944
E01025440,0.443783083985736,0.451977889915024,0.273499359262632,0.200045063362728
E01025441,0.456898641620382,0.463807097883101,0.384951149744237,0.210450966080347
E01025442,0.423208652059293,0.460232961730565,0.323998765459977,0.234718373712216
E01025443,0.384697024093588,0.409837430696683,0.15294098944591,0.240316150641121
E01025444,0.394001392199336,0.411607616813627,0.276201494596289,0.221257591039304
E01025445,0.3583786466946,0.393361911771869,0.258244666461554,0.231375584113244
E01025446,0.386945056379114,0.39865544922887,0.292776239277023,0.263794356359722
E01025447,0.40029081363487,0.426897689752854,0.341716926392935,0.265871322709254
E01025448,0.446318647963974,0.472385213584853,0.310731539636081,0.246687083534003
E01025451,0.392141345200968,0.397186835011079,0.176200337327774,0.2591549310716
E01025452,0.376479776457096,0.437470964515996,0.204904931781678,0.255171231733687
E01025453,0.578172223651487,0.599962770301151,0.311159186683068,0.261822128633435
E01025454,0.485621744723799,0.497319851324899,0.244441301439538,0.228262839140548
E01025455,0.486543979807776,0.510515994753099,0.204414410321219,0.238549668153556
E01025456,0.100415348745289,0.104425549689123,0.0320927950260133,0.0579665956314183
E01025457,0.326168063844694,0.321711882991949,0.319164865312,0.242124218915082
E01025458,0.293973563663893,0.294165781789938,0.293230040483691,0.230016673558024
E01025459,0.401840907570909,0.414873180696588,0.314893657292786,0.267824048704462
E01025460,0.348034722732066,0.376907442108571,0.256326250063889,0.234016370730791
E01025461,0.272047906688936,0.28041344609676,0.124517681308758,0.146596313729165
E01025462,0.340906849535342,0.355226777431961,0.179842023384457,0.176891690738391
E01025463,0.328192805559888,0.333754163314,0.254583780384662,0.226107157715815
E01025464,0.300851158750464,0.312174228999843,0.113086970001209,0.190879734699695
E01025465,0.350237097000048,0.363307246201066,0.28965375383737,0.246699981661509
E01025466,0.434558023853482,0.466046240232644,0.244208866559119,0.218996162417542
E01025467,0.527180640348239,0.553605700557491,0.266376278082972,0.259422439571419
E01025468,0.190870106156236,0.19668217222237,0.130183294354843,0.18943690119909
E01025469,0.18246046179957,0.188146850740933,0.161714198096916,0.179733716721036
E01025470,0.144286631577169,0.148018217177563,0.0724893548839195,0.142520521745016
E01025471,0.117202241861468,0.109704321180106,0.120388127875356,0.113933612528218
E01025472,0.2398254159964,0.246886295279244,0.0855492290844999,0.213791083994296
E01025473,0.25151187179457,0.269070055339704,0.15772755590553,0.222631279319378
E01025474,0.104809204653641,0.111358816109466,0.0361621040356203,0.0632041504356025
E01025475,0.330832312681118,0.347867317144011,0.163081567899722,0.289586188508494
E01025476,0.264860180574745,0.279655115781687,0.101031981259906,0.246399886906875
E01025477,0.304632274574572,0.317831324267372,0.138667985727231,0.267423370974078
E01025478,0.272049862271169,0.285489379367201,0.120147917428371,0.251478001195425
E01025479,0.145295759285874,0.151424990696576,0.0715650861605115,0.142161886969842
E01025480,0.123379735371996,0.113288550480249,0.1485351912817,0.119471071751144
E01025481,0.144982507494343,0.139319758596018,0.160352887114168,0.141162742424213
E01025482,0.105687928782871,0.0818183754446171,0.137845423958295,0.100705307676092
E01025483,0.24686029939486,0.256894587974638,0.200478055066891,0.198127520490205
E01025484,0.310052583879932,0.317206485150803,0.207555234273685,0.243379629643426
E01025485,0.215430028661533,0.216294411900793,0.20292799236514,0.152604803455172
E01025486,0.276879815211259,0.287790177388507,0.154116913903307,0.221847088565095
E01025487,0.242103025287053,0.255076451450185,0.156885723789623,0.18729759052543
E01025488,0.23871448409655,0.24694752708707,0.201931111591714,0.234069171526507
E01025489,0.219968608848733,0.229842805978466,0.168395825628496,0.216893916099703
E01025490,0.264741547649365,0.279502226128342,0.182717681897944,0.255991435437956
E01025491,0.213450508324695,0.222504261830275,0.12932083873522,0.209372344351018
E01025492,0.160536081167843,0.156048357265878,0.166865790382193,0.146098456277889
E01025493,0.132125298552419,0.135429984046297,0.12789924575219,0.11657053824238
E01025494,0.148648457851811,0.146953903590999,0.152771616638146,0.133914592887104
E01025495,0.184018994922127,0.188364867009714,0.134991499480091,0.107742897757292
E01025496,0.297118866243663,0.297232352627251,0.275918615735127,0.0786573198182316
E01025497,0.295641061445771,0.295723459448851,0.300216551662488,0.083137231250073
E01025498,0.328221369849301,0.327766296135548,0.332528599229586,0.110274675354649
E01025499,0.366703898677079,0.397838679171325,0.164083259164574,0.315356478639068
E01025500,0.326990779159648,0.36283667194475,0.238330275884325,0.300292090612644
E01025501,0.358378914856157,0.380326921416253,0.204211629348061,0.315446112181968
E01025502,0.306715448860334,0.323667029973777,0.153084612328173,0.280431876166577
E01025503,0.133131979640208,0.124429300203868,0.146925584432813,0.113676890076583
E01025504,0.139636141141354,0.142435506408201,0.141379233519175,0.121497203338059
E01025505,0.148855435506085,0.152125186275956,0.139161627192215,0.129172687679767
E01025506,0.301920785165417,0.309204514633315,0.181531416030683,0.26020838606087
E01025507,0.100606171307133,0.10108737929571,0.0869522283678511,0.0447808115240801
